id,hospital_id,blood_group,component,consumption_date,units_consumed,was_emergency_surge,seasonal_dengue_index
366,10,O-,WHOLE_BLOOD,2025-12-23,28,True,1.0
367,12,A+,PLATELET_CONCENTRATE,2026-09-02,47,True,2.98
368,2,O-,WHOLE_BLOOD,2026-03-07,21,True,1.0
369,35,A+,PLATELET_CONCENTRATE,2026-07-23,63,True,3.16
370,22,O-,PLATELET_CONCENTRATE,2026-08-02,9,True,1.81
371,1,A+,PLATELET_CONCENTRATE,2025-12-20,13,False,1.0
372,6,AB+,PLATELET_CONCENTRATE,2025-11-21,10,False,1.0
373,23,B-,FRESH_FROZEN_PLASMA,2026-03-06,24,True,1.0
374,29,AB-,FRESH_FROZEN_PLASMA,2025-11-01,13,True,1.0
375,48,B+,PACKED_RED_BLOOD_CELLS,2026-01-01,11,True,1.0
376,35,B-,PLATELET_CONCENTRATE,2026-05-12,23,False,1.0
377,1,AB+,WHOLE_BLOOD,2025-09-13,22,False,1.0
378,45,B-,WHOLE_BLOOD,2026-09-03,18,True,1.0
379,21,AB+,FRESH_FROZEN_PLASMA,2026-08-28,19,False,1.0
380,28,AB+,PACKED_RED_BLOOD_CELLS,2026-02-14,21,False,1.0
381,27,O-,WHOLE_BLOOD,2026-03-07,7,False,1.0
382,7,A-,WHOLE_BLOOD,2025-10-16,7,False,1.0
383,36,A-,PLATELET_CONCENTRATE,2026-07-10,47,True,2.51
384,5,O+,FRESH_FROZEN_PLASMA,2026-03-10,14,False,1.0
385,24,AB+,PACKED_RED_BLOOD_CELLS,2025-11-14,13,True,1.0
386,19,B-,PLATELET_CONCENTRATE,2025-11-28,9,True,1.0
387,46,A+,WHOLE_BLOOD,2026-04-26,25,False,1.0
388,23,AB+,WHOLE_BLOOD,2026-08-13,8,True,1.0
389,38,O+,PLATELET_CONCENTRATE,2026-02-04,25,True,1.0
390,12,A-,FRESH_FROZEN_PLASMA,2025-09-21,20,True,1.0
391,18,B+,PACKED_RED_BLOOD_CELLS,2026-01-14,15,True,1.0
392,5,A+,PACKED_RED_BLOOD_CELLS,2026-07-10,19,False,1.0
393,47,B-,FRESH_FROZEN_PLASMA,2025-12-06,4,True,1.0
394,3,A+,WHOLE_BLOOD,2025-12-15,10,False,1.0
395,16,O-,PACKED_RED_BLOOD_CELLS,2025-10-06,7,True,1.0
396,32,A+,PACKED_RED_BLOOD_CELLS,2025-12-24,7,False,1.0
397,40,AB-,PACKED_RED_BLOOD_CELLS,2026-01-28,15,False,1.0
398,9,A+,FRESH_FROZEN_PLASMA,2026-08-25,25,False,1.0
399,27,A-,WHOLE_BLOOD,2026-07-26,25,False,1.0
400,19,A-,FRESH_FROZEN_PLASMA,2025-11-08,23,True,1.0
401,46,AB-,FRESH_FROZEN_PLASMA,2026-05-20,13,False,1.0
402,25,AB+,WHOLE_BLOOD,2026-01-12,11,True,1.0
403,32,AB-,PACKED_RED_BLOOD_CELLS,2026-07-23,20,False,1.0
404,31,A-,PACKED_RED_BLOOD_CELLS,2026-02-13,8,False,1.0
405,33,B-,PLATELET_CONCENTRATE,2025-12-03,9,True,1.0
406,48,O-,FRESH_FROZEN_PLASMA,2026-04-30,33,True,1.0
407,48,O-,PLATELET_CONCENTRATE,2025-10-03,42,True,2.84
408,20,B+,PACKED_RED_BLOOD_CELLS,2025-10-26,25,True,1.0
409,35,B+,WHOLE_BLOOD,2026-04-18,23,False,1.0
410,30,B+,PLATELET_CONCENTRATE,2026-01-28,17,True,1.0
411,2,A-,PLATELET_CONCENTRATE,2025-09-18,31,True,2.58
412,44,O-,PACKED_RED_BLOOD_CELLS,2026-06-29,18,True,1.0
413,24,B+,PLATELET_CONCENTRATE,2026-02-20,11,True,1.0
414,27,A-,FRESH_FROZEN_PLASMA,2026-05-18,17,False,1.0
415,35,AB+,PLATELET_CONCENTRATE,2026-06-07,10,False,1.0
416,47,B-,PACKED_RED_BLOOD_CELLS,2025-10-15,15,True,1.0
417,19,B-,PLATELET_CONCENTRATE,2026-01-30,18,True,1.0
418,1,AB-,PLATELET_CONCENTRATE,2026-02-09,11,False,1.0
419,17,AB-,PLATELET_CONCENTRATE,2026-08-26,49,True,2.62
420,36,O+,PLATELET_CONCENTRATE,2025-11-23,6,False,1.0
421,5,AB-,PACKED_RED_BLOOD_CELLS,2026-08-12,11,False,1.0
422,42,B-,PLATELET_CONCENTRATE,2026-06-25,21,True,1.0
423,13,AB+,PLATELET_CONCENTRATE,2026-08-23,29,True,2.47
424,21,B-,WHOLE_BLOOD,2026-02-06,20,False,1.0
425,14,AB+,FRESH_FROZEN_PLASMA,2026-05-23,10,False,1.0
426,19,AB-,WHOLE_BLOOD,2025-10-26,23,True,1.0
427,20,A+,PLATELET_CONCENTRATE,2026-05-29,25,True,1.0
428,48,B-,PACKED_RED_BLOOD_CELLS,2026-05-01,8,True,1.0
429,7,A+,PLATELET_CONCENTRATE,2026-04-12,23,False,1.0
430,50,AB+,FRESH_FROZEN_PLASMA,2025-09-10,16,False,1.0
431,31,AB-,FRESH_FROZEN_PLASMA,2026-09-01,4,False,1.0
432,22,O-,WHOLE_BLOOD,2026-06-10,14,False,1.0
433,16,AB+,FRESH_FROZEN_PLASMA,2025-12-20,13,True,1.0
434,25,O-,FRESH_FROZEN_PLASMA,2026-06-16,28,True,1.0
435,42,A+,PLATELET_CONCENTRATE,2025-12-11,11,True,1.0
436,23,O+,PLATELET_CONCENTRATE,2026-02-26,22,True,1.0
437,6,AB+,WHOLE_BLOOD,2026-03-27,20,False,1.0
438,25,B+,FRESH_FROZEN_PLASMA,2026-06-27,21,True,1.0
439,12,O+,WHOLE_BLOOD,2026-05-12,21,True,1.0
440,14,B-,PLATELET_CONCENTRATE,2025-09-14,28,True,2.81
441,44,AB+,FRESH_FROZEN_PLASMA,2026-03-26,12,True,1.0
442,32,A-,PACKED_RED_BLOOD_CELLS,2026-07-26,13,False,1.0
443,10,AB+,WHOLE_BLOOD,2026-01-13,18,True,1.0
444,41,AB+,PACKED_RED_BLOOD_CELLS,2025-10-07,4,False,1.0
445,24,O+,PACKED_RED_BLOOD_CELLS,2026-04-02,9,True,1.0
446,34,AB+,WHOLE_BLOOD,2026-02-04,20,True,1.0
447,29,A+,WHOLE_BLOOD,2026-07-25,7,True,1.0
448,30,O+,PACKED_RED_BLOOD_CELLS,2026-06-05,21,True,1.0
449,11,B+,PLATELET_CONCENTRATE,2025-11-10,23,False,1.0
450,28,B+,PLATELET_CONCENTRATE,2026-01-19,24,False,1.0
451,4,A-,PACKED_RED_BLOOD_CELLS,2026-01-18,16,False,1.0
452,11,B-,FRESH_FROZEN_PLASMA,2025-09-21,16,False,1.0
453,23,A+,FRESH_FROZEN_PLASMA,2026-01-05,8,True,1.0
454,2,O+,PACKED_RED_BLOOD_CELLS,2026-01-25,29,True,1.0
455,26,B-,FRESH_FROZEN_PLASMA,2026-05-12,9,True,1.0
456,16,AB+,WHOLE_BLOOD,2026-06-27,25,True,1.0
457,26,AB+,WHOLE_BLOOD,2026-07-01,4,True,1.0
458,1,AB+,WHOLE_BLOOD,2026-06-16,14,False,1.0
459,37,A-,PACKED_RED_BLOOD_CELLS,2025-12-27,16,True,1.0
460,38,O+,WHOLE_BLOOD,2025-11-16,23,True,1.0
461,43,A+,PLATELET_CONCENTRATE,2026-08-03,18,True,2.06
462,29,B-,WHOLE_BLOOD,2025-11-08,9,True,1.0
463,14,O-,WHOLE_BLOOD,2026-05-25,19,False,1.0
464,17,O+,PACKED_RED_BLOOD_CELLS,2026-07-27,20,False,1.0
465,50,O-,PLATELET_CONCENTRATE,2025-12-01,24,False,1.0
466,17,O-,FRESH_FROZEN_PLASMA,2026-06-18,13,False,1.0
467,12,B-,PLATELET_CONCENTRATE,2025-12-19,17,True,1.0
468,22,O+,WHOLE_BLOOD,2026-08-16,24,False,1.0
469,21,AB+,PLATELET_CONCENTRATE,2025-09-09,42,True,3.01
470,44,B-,WHOLE_BLOOD,2026-06-04,15,True,1.0
471,50,AB+,FRESH_FROZEN_PLASMA,2025-10-25,9,False,1.0
472,44,O-,WHOLE_BLOOD,2025-11-12,18,True,1.0
473,33,B-,PACKED_RED_BLOOD_CELLS,2025-12-21,19,True,1.0
474,22,O-,FRESH_FROZEN_PLASMA,2026-03-03,10,False,1.0
475,41,AB+,PACKED_RED_BLOOD_CELLS,2025-11-20,6,False,1.0
476,13,B+,PACKED_RED_BLOOD_CELLS,2026-01-18,5,False,1.0
477,14,O-,PLATELET_CONCENTRATE,2025-12-05,22,False,1.0
478,5,AB+,WHOLE_BLOOD,2026-05-03,6,False,1.0
479,22,O+,FRESH_FROZEN_PLASMA,2026-05-25,16,False,1.0
480,23,B-,FRESH_FROZEN_PLASMA,2026-03-27,23,True,1.0
481,16,B+,PLATELET_CONCENTRATE,2026-06-13,7,True,1.0
482,15,O+,PLATELET_CONCENTRATE,2026-01-01,25,False,1.0
483,25,AB-,PLATELET_CONCENTRATE,2026-05-28,4,True,1.0
484,34,AB+,WHOLE_BLOOD,2026-03-16,13,True,1.0
485,42,A+,PACKED_RED_BLOOD_CELLS,2026-05-07,12,True,1.0
486,26,B-,WHOLE_BLOOD,2025-09-15,9,True,1.0
487,30,B-,PACKED_RED_BLOOD_CELLS,2026-08-27,7,True,1.0
488,16,O-,FRESH_FROZEN_PLASMA,2026-06-27,19,True,1.0
489,40,O+,WHOLE_BLOOD,2026-08-21,8,False,1.0
490,19,B-,PLATELET_CONCENTRATE,2026-09-01,40,True,3.12
491,46,AB-,WHOLE_BLOOD,2026-05-10,18,False,1.0
492,47,O+,PACKED_RED_BLOOD_CELLS,2026-08-19,23,True,1.0
493,6,AB-,PACKED_RED_BLOOD_CELLS,2025-12-23,7,False,1.0
494,43,AB-,PLATELET_CONCENTRATE,2025-10-29,57,True,3.02
495,10,AB+,FRESH_FROZEN_PLASMA,2026-03-23,18,True,1.0
496,41,A-,PACKED_RED_BLOOD_CELLS,2026-03-20,25,False,1.0
497,36,A-,FRESH_FROZEN_PLASMA,2025-10-06,20,False,1.0
498,40,B+,PACKED_RED_BLOOD_CELLS,2026-05-01,20,False,1.0
499,40,A+,WHOLE_BLOOD,2025-09-28,24,False,1.0
500,38,A-,WHOLE_BLOOD,2025-10-04,12,True,1.0
501,45,AB+,FRESH_FROZEN_PLASMA,2026-05-14,12,True,1.0
502,27,A-,PACKED_RED_BLOOD_CELLS,2026-06-16,8,False,1.0
503,34,A+,PACKED_RED_BLOOD_CELLS,2025-09-21,11,True,1.0
504,28,B+,WHOLE_BLOOD,2026-04-06,23,False,1.0
505,37,B+,FRESH_FROZEN_PLASMA,2025-09-20,11,True,1.0
506,37,B+,PACKED_RED_BLOOD_CELLS,2025-09-11,9,True,1.0
507,34,AB+,FRESH_FROZEN_PLASMA,2026-01-06,6,True,1.0
508,44,B-,PLATELET_CONCENTRATE,2025-09-28,39,True,2.22
509,42,A-,PLATELET_CONCENTRATE,2025-12-06,12,True,1.0
510,15,B-,WHOLE_BLOOD,2026-01-07,17,False,1.0
511,20,O-,WHOLE_BLOOD,2026-06-28,11,True,1.0
512,29,A+,WHOLE_BLOOD,2025-10-02,16,True,1.0
513,48,B+,FRESH_FROZEN_PLASMA,2026-03-23,6,True,1.0
514,11,A+,FRESH_FROZEN_PLASMA,2026-05-18,6,False,1.0
515,30,O+,WHOLE_BLOOD,2025-09-21,14,True,1.0
516,15,AB+,FRESH_FROZEN_PLASMA,2026-02-27,13,False,1.0
517,3,B+,PLATELET_CONCENTRATE,2026-05-10,9,False,1.0
518,43,B-,WHOLE_BLOOD,2025-11-25,21,True,1.0
519,9,A-,PACKED_RED_BLOOD_CELLS,2025-10-27,23,False,1.0
520,17,B+,WHOLE_BLOOD,2026-06-07,9,False,1.0
521,28,B-,PACKED_RED_BLOOD_CELLS,2026-03-16,8,False,1.0
522,9,B+,PACKED_RED_BLOOD_CELLS,2026-01-26,24,False,1.0
523,40,O-,WHOLE_BLOOD,2026-03-28,10,False,1.0
524,33,A+,PACKED_RED_BLOOD_CELLS,2025-12-31,22,True,1.0
525,50,AB+,WHOLE_BLOOD,2026-03-17,25,False,1.0
526,43,AB+,PACKED_RED_BLOOD_CELLS,2025-10-07,16,True,1.0
527,40,B+,PLATELET_CONCENTRATE,2026-04-29,16,False,1.0
528,17,A-,PACKED_RED_BLOOD_CELLS,2025-11-01,22,False,1.0
529,4,O-,PACKED_RED_BLOOD_CELLS,2026-08-18,11,False,1.0
530,29,A-,WHOLE_BLOOD,2025-09-14,22,True,1.0
531,31,B-,PACKED_RED_BLOOD_CELLS,2026-03-15,7,False,1.0
532,5,AB+,WHOLE_BLOOD,2025-09-11,18,False,1.0
533,33,B-,WHOLE_BLOOD,2026-08-11,6,True,1.0
534,35,AB-,FRESH_FROZEN_PLASMA,2026-06-23,18,False,1.0
535,46,B+,PACKED_RED_BLOOD_CELLS,2026-01-16,7,False,1.0
536,10,O-,FRESH_FROZEN_PLASMA,2026-07-12,11,True,1.0
537,23,O-,PACKED_RED_BLOOD_CELLS,2026-01-24,29,True,1.0
538,15,A+,FRESH_FROZEN_PLASMA,2025-09-26,12,False,1.0
539,18,AB-,WHOLE_BLOOD,2026-03-31,19,True,1.0
540,16,AB+,PACKED_RED_BLOOD_CELLS,2026-07-16,19,True,1.0
541,32,A+,PLATELET_CONCENTRATE,2025-10-12,15,True,1.98
542,31,A-,PACKED_RED_BLOOD_CELLS,2026-04-08,19,False,1.0
543,39,AB-,PACKED_RED_BLOOD_CELLS,2026-05-05,21,False,1.0
544,32,A-,PLATELET_CONCENTRATE,2026-03-07,20,False,1.0
545,1,A-,PACKED_RED_BLOOD_CELLS,2025-10-04,18,False,1.0
546,37,A-,FRESH_FROZEN_PLASMA,2026-03-16,16,True,1.0
547,25,O-,WHOLE_BLOOD,2026-05-25,16,True,1.0
548,49,AB-,PLATELET_CONCENTRATE,2026-06-18,7,True,1.0
549,7,AB-,FRESH_FROZEN_PLASMA,2026-08-22,18,False,1.0
550,50,O+,WHOLE_BLOOD,2025-11-26,7,False,1.0
551,3,A-,PACKED_RED_BLOOD_CELLS,2026-07-05,17,False,1.0
552,10,A+,WHOLE_BLOOD,2026-03-16,5,True,1.0
553,39,O-,PACKED_RED_BLOOD_CELLS,2025-11-25,25,False,1.0
554,33,AB+,WHOLE_BLOOD,2026-01-17,5,True,1.0
555,22,AB+,PLATELET_CONCENTRATE,2025-11-09,15,False,1.0
556,1,O+,FRESH_FROZEN_PLASMA,2026-04-06,13,False,1.0
557,46,A-,WHOLE_BLOOD,2026-05-17,10,False,1.0
558,8,O+,PLATELET_CONCENTRATE,2025-09-30,34,True,3.16
559,29,AB+,PLATELET_CONCENTRATE,2025-11-22,23,True,1.0
560,10,B+,PACKED_RED_BLOOD_CELLS,2025-10-12,12,True,1.0
561,23,B-,WHOLE_BLOOD,2026-01-20,14,True,1.0
562,42,A-,PLATELET_CONCENTRATE,2026-02-18,13,True,1.0
563,14,O+,FRESH_FROZEN_PLASMA,2026-01-13,24,False,1.0
564,18,A-,PLATELET_CONCENTRATE,2026-02-03,18,True,1.0
565,36,AB-,PLATELET_CONCENTRATE,2025-09-24,12,True,3.11
566,37,B+,WHOLE_BLOOD,2026-02-09,12,True,1.0
567,39,O-,WHOLE_BLOOD,2025-09-11,6,False,1.0
568,7,A+,FRESH_FROZEN_PLASMA,2026-04-11,12,False,1.0
569,32,B+,PACKED_RED_BLOOD_CELLS,2025-12-02,4,False,1.0
570,31,AB-,FRESH_FROZEN_PLASMA,2026-07-21,7,False,1.0
571,17,O-,PLATELET_CONCENTRATE,2025-12-06,9,False,1.0
572,39,A-,WHOLE_BLOOD,2026-02-18,8,False,1.0
573,4,A+,PACKED_RED_BLOOD_CELLS,2026-01-17,23,False,1.0
574,4,O-,WHOLE_BLOOD,2026-04-14,19,False,1.0
575,2,AB+,PLATELET_CONCENTRATE,2026-03-24,12,True,1.0
576,31,A+,FRESH_FROZEN_PLASMA,2026-04-11,20,False,1.0
577,1,O+,WHOLE_BLOOD,2026-01-28,24,False,1.0
578,2,A+,PLATELET_CONCENTRATE,2026-08-05,67,True,1.94
579,49,O+,FRESH_FROZEN_PLASMA,2025-12-05,14,True,1.0
580,27,AB+,FRESH_FROZEN_PLASMA,2026-03-12,16,False,1.0
581,10,AB-,FRESH_FROZEN_PLASMA,2025-11-15,9,True,1.0
582,26,AB-,PACKED_RED_BLOOD_CELLS,2026-04-03,11,True,1.0
583,3,AB+,FRESH_FROZEN_PLASMA,2025-10-24,16,False,1.0
584,30,B+,FRESH_FROZEN_PLASMA,2026-07-02,13,True,1.0
585,22,B-,FRESH_FROZEN_PLASMA,2026-08-01,8,False,1.0
586,41,AB-,WHOLE_BLOOD,2026-08-02,25,False,1.0
587,7,A+,PLATELET_CONCENTRATE,2026-03-18,23,False,1.0
588,7,O+,PLATELET_CONCENTRATE,2026-05-27,21,False,1.0
589,49,O-,FRESH_FROZEN_PLASMA,2025-09-25,35,True,1.0
590,34,O+,FRESH_FROZEN_PLASMA,2026-08-20,7,True,1.0
591,27,B+,FRESH_FROZEN_PLASMA,2026-08-07,22,False,1.0
592,9,B-,PLATELET_CONCENTRATE,2026-07-16,47,True,3.15
593,48,A+,PLATELET_CONCENTRATE,2026-07-06,24,True,2.68
594,1,O+,WHOLE_BLOOD,2026-01-20,11,False,1.0
595,27,AB+,WHOLE_BLOOD,2026-05-01,19,False,1.0
596,14,A-,FRESH_FROZEN_PLASMA,2026-07-22,17,False,1.0
597,35,B-,PLATELET_CONCENTRATE,2026-02-12,5,False,1.0
598,35,B+,PACKED_RED_BLOOD_CELLS,2026-06-17,6,False,1.0
599,13,A-,FRESH_FROZEN_PLASMA,2025-10-22,15,False,1.0
600,8,AB+,WHOLE_BLOOD,2026-02-10,8,True,1.0
601,34,A-,PACKED_RED_BLOOD_CELLS,2026-09-01,5,True,1.0
602,27,B-,PLATELET_CONCENTRATE,2026-07-08,25,True,2.82
603,4,A-,PLATELET_CONCENTRATE,2026-08-05,41,True,2.47
604,49,A+,PLATELET_CONCENTRATE,2025-12-23,16,True,1.0
605,49,B-,PACKED_RED_BLOOD_CELLS,2026-03-02,18,True,1.0
606,22,AB+,FRESH_FROZEN_PLASMA,2025-10-11,6,False,1.0
607,15,AB+,PLATELET_CONCENTRATE,2026-03-19,5,False,1.0
608,46,O+,PACKED_RED_BLOOD_CELLS,2026-05-14,19,False,1.0
609,46,A-,PLATELET_CONCENTRATE,2025-10-12,25,True,2.12
610,13,O-,WHOLE_BLOOD,2025-12-25,8,False,1.0
611,22,O+,PLATELET_CONCENTRATE,2025-12-29,18,False,1.0
612,48,B+,FRESH_FROZEN_PLASMA,2026-07-17,9,True,1.0
613,43,O+,WHOLE_BLOOD,2026-04-27,21,True,1.0
614,1,B-,PACKED_RED_BLOOD_CELLS,2026-02-20,6,False,1.0
615,1,B-,PACKED_RED_BLOOD_CELLS,2025-09-08,19,False,1.0
616,27,O-,PLATELET_CONCENTRATE,2025-10-01,11,True,2.91
617,30,B-,PLATELET_CONCENTRATE,2026-05-20,9,True,1.0
618,16,AB+,PLATELET_CONCENTRATE,2026-08-25,28,True,2.83
619,1,AB-,PACKED_RED_BLOOD_CELLS,2025-11-14,13,False,1.0
620,30,AB+,PACKED_RED_BLOOD_CELLS,2026-08-12,9,True,1.0
621,31,AB-,FRESH_FROZEN_PLASMA,2026-01-05,16,False,1.0
622,24,AB+,PLATELET_CONCENTRATE,2026-04-02,22,True,1.0
623,40,AB+,FRESH_FROZEN_PLASMA,2025-09-07,21,False,1.0
624,14,O-,PLATELET_CONCENTRATE,2026-07-29,48,True,2.69
625,28,AB-,WHOLE_BLOOD,2025-09-17,22,False,1.0
626,12,AB+,WHOLE_BLOOD,2026-01-20,5,True,1.0
627,7,A+,PACKED_RED_BLOOD_CELLS,2026-01-26,9,False,1.0
628,11,A+,PLATELET_CONCENTRATE,2025-11-07,14,False,1.0
629,33,AB-,PLATELET_CONCENTRATE,2026-04-05,14,True,1.0
630,17,AB+,PLATELET_CONCENTRATE,2026-02-23,22,False,1.0
631,11,O+,FRESH_FROZEN_PLASMA,2026-01-05,23,False,1.0
632,29,O+,FRESH_FROZEN_PLASMA,2025-11-18,11,True,1.0
633,43,B-,FRESH_FROZEN_PLASMA,2025-10-29,25,True,1.0
634,32,AB+,PLATELET_CONCENTRATE,2026-06-23,18,False,1.0
635,8,A-,WHOLE_BLOOD,2026-08-21,6,True,1.0
636,7,AB+,PLATELET_CONCENTRATE,2025-12-20,23,False,1.0
637,16,A-,FRESH_FROZEN_PLASMA,2026-08-15,10,True,1.0
638,19,B-,PLATELET_CONCENTRATE,2026-07-24,35,True,2.52
639,13,AB+,PLATELET_CONCENTRATE,2026-04-09,10,False,1.0
640,3,A-,FRESH_FROZEN_PLASMA,2026-04-22,18,False,1.0
641,38,AB+,PACKED_RED_BLOOD_CELLS,2026-06-27,4,True,1.0
642,21,O+,PACKED_RED_BLOOD_CELLS,2025-12-28,24,False,1.0
643,30,A-,PLATELET_CONCENTRATE,2026-06-30,4,True,1.0
644,31,O+,PLATELET_CONCENTRATE,2026-06-13,13,False,1.0
645,7,B+,PLATELET_CONCENTRATE,2026-04-02,7,False,1.0
646,42,A-,PACKED_RED_BLOOD_CELLS,2025-12-23,17,True,1.0
647,40,O-,PLATELET_CONCENTRATE,2026-06-21,4,False,1.0
648,26,A-,PACKED_RED_BLOOD_CELLS,2025-10-25,15,True,1.0
649,50,AB-,PLATELET_CONCENTRATE,2026-02-25,17,False,1.0
650,20,O-,WHOLE_BLOOD,2026-05-09,18,True,1.0
651,49,AB-,FRESH_FROZEN_PLASMA,2026-01-14,8,True,1.0
652,5,B-,PACKED_RED_BLOOD_CELLS,2026-04-28,5,False,1.0
653,24,AB-,PLATELET_CONCENTRATE,2026-03-23,17,True,1.0
654,49,AB+,FRESH_FROZEN_PLASMA,2026-05-14,18,True,1.0
655,25,B+,PLATELET_CONCENTRATE,2025-10-06,11,True,2.32
656,13,A+,FRESH_FROZEN_PLASMA,2025-11-03,5,False,1.0
657,4,A+,PACKED_RED_BLOOD_CELLS,2025-09-13,9,False,1.0
658,21,B-,PLATELET_CONCENTRATE,2026-03-08,21,False,1.0
659,7,B-,WHOLE_BLOOD,2025-12-15,25,False,1.0
660,15,A-,WHOLE_BLOOD,2026-05-17,17,False,1.0
661,15,B-,PACKED_RED_BLOOD_CELLS,2025-10-07,24,False,1.0
662,30,A-,FRESH_FROZEN_PLASMA,2026-03-28,20,True,1.0
663,13,A-,PACKED_RED_BLOOD_CELLS,2025-11-14,15,False,1.0
664,19,AB+,PLATELET_CONCENTRATE,2025-10-02,14,True,2.34
665,30,B-,PLATELET_CONCENTRATE,2026-08-25,10,True,2.04
666,28,AB-,PACKED_RED_BLOOD_CELLS,2026-05-09,18,False,1.0
667,37,B+,FRESH_FROZEN_PLASMA,2025-10-26,6,True,1.0
668,32,A+,PLATELET_CONCENTRATE,2026-06-01,13,False,1.0
669,35,O+,PACKED_RED_BLOOD_CELLS,2026-05-13,12,False,1.0
670,32,A-,FRESH_FROZEN_PLASMA,2026-02-16,9,False,1.0
671,21,B+,PACKED_RED_BLOOD_CELLS,2026-08-14,11,False,1.0
672,7,B-,FRESH_FROZEN_PLASMA,2026-09-06,6,False,1.0
673,16,AB-,PACKED_RED_BLOOD_CELLS,2026-06-07,20,True,1.0
674,42,A+,PACKED_RED_BLOOD_CELLS,2026-04-29,22,True,1.0
675,17,O-,PACKED_RED_BLOOD_CELLS,2026-07-28,18,False,1.0
676,39,AB+,FRESH_FROZEN_PLASMA,2025-10-03,14,False,1.0
677,37,A-,FRESH_FROZEN_PLASMA,2026-07-10,20,True,1.0
678,42,O-,PLATELET_CONCENTRATE,2026-03-15,33,True,1.0
679,21,AB-,PLATELET_CONCENTRATE,2025-11-13,25,False,1.0
680,15,B+,WHOLE_BLOOD,2026-02-11,8,False,1.0
681,24,B-,PLATELET_CONCENTRATE,2026-01-30,8,True,1.0
682,41,B+,PLATELET_CONCENTRATE,2025-11-11,5,False,1.0
683,27,A+,WHOLE_BLOOD,2026-06-04,17,False,1.0
684,1,A+,FRESH_FROZEN_PLASMA,2025-09-29,23,False,1.0
685,2,B-,PACKED_RED_BLOOD_CELLS,2025-10-31,21,True,1.0
686,26,B+,PACKED_RED_BLOOD_CELLS,2025-11-28,25,True,1.0
687,34,AB+,PACKED_RED_BLOOD_CELLS,2026-06-08,15,True,1.0
688,17,B+,PACKED_RED_BLOOD_CELLS,2025-10-22,21,False,1.0
689,35,O-,PLATELET_CONCENTRATE,2026-04-04,23,False,1.0
690,39,B+,WHOLE_BLOOD,2026-03-26,25,False,1.0
691,30,B+,WHOLE_BLOOD,2026-01-23,22,True,1.0
692,19,A+,PLATELET_CONCENTRATE,2026-04-01,30,True,1.0
693,21,O+,PLATELET_CONCENTRATE,2025-12-30,19,False,1.0
694,42,A-,FRESH_FROZEN_PLASMA,2026-02-07,7,True,1.0
695,6,AB-,WHOLE_BLOOD,2026-03-13,23,False,1.0
696,16,A+,PACKED_RED_BLOOD_CELLS,2026-03-15,12,True,1.0
697,47,B-,PLATELET_CONCENTRATE,2026-06-02,13,True,1.0
698,42,AB+,PLATELET_CONCENTRATE,2026-05-29,23,True,1.0
699,43,O+,PLATELET_CONCENTRATE,2026-09-07,60,True,2.1
700,8,AB+,PACKED_RED_BLOOD_CELLS,2026-04-02,19,True,1.0
701,28,AB+,FRESH_FROZEN_PLASMA,2025-09-30,18,False,1.0
702,35,O+,FRESH_FROZEN_PLASMA,2025-10-01,23,False,1.0
703,30,O-,WHOLE_BLOOD,2026-05-01,25,True,1.0
704,18,O-,PACKED_RED_BLOOD_CELLS,2026-08-21,18,True,1.0
705,12,B+,WHOLE_BLOOD,2026-08-12,9,True,1.0
706,18,AB+,PACKED_RED_BLOOD_CELLS,2025-10-17,23,True,1.0
707,36,B+,WHOLE_BLOOD,2025-12-01,10,False,1.0
708,2,A-,PLATELET_CONCENTRATE,2026-03-30,15,True,1.0
709,40,AB+,WHOLE_BLOOD,2026-09-01,18,False,1.0
710,45,AB-,WHOLE_BLOOD,2025-12-23,23,True,1.0
711,44,AB-,FRESH_FROZEN_PLASMA,2025-10-05,22,True,1.0
712,42,B+,WHOLE_BLOOD,2025-10-07,14,True,1.0
713,8,AB+,PACKED_RED_BLOOD_CELLS,2026-04-24,6,True,1.0
714,28,A-,PLATELET_CONCENTRATE,2025-11-16,13,False,1.0
715,39,A+,WHOLE_BLOOD,2026-07-10,5,False,1.0
716,31,A+,PACKED_RED_BLOOD_CELLS,2025-11-11,12,False,1.0
717,44,B+,FRESH_FROZEN_PLASMA,2026-02-20,23,True,1.0
718,33,AB+,WHOLE_BLOOD,2026-06-17,24,True,1.0
719,21,A+,WHOLE_BLOOD,2025-12-18,7,False,1.0
720,44,AB-,WHOLE_BLOOD,2025-11-12,20,True,1.0
721,23,B-,PLATELET_CONCENTRATE,2026-08-31,12,True,2.14
722,38,A-,WHOLE_BLOOD,2026-02-02,12,True,1.0
723,28,O-,WHOLE_BLOOD,2026-03-27,22,False,1.0
724,33,B+,PLATELET_CONCENTRATE,2026-01-13,5,True,1.0
725,25,AB-,FRESH_FROZEN_PLASMA,2025-12-01,7,True,1.0
726,10,A+,PLATELET_CONCENTRATE,2026-06-03,19,True,1.0
727,16,B-,PLATELET_CONCENTRATE,2026-06-07,4,True,1.0
728,13,B+,FRESH_FROZEN_PLASMA,2026-08-13,13,False,1.0
729,47,B+,FRESH_FROZEN_PLASMA,2026-02-11,24,True,1.0
730,27,O+,PLATELET_CONCENTRATE,2026-07-23,49,True,2.61
731,34,B-,PACKED_RED_BLOOD_CELLS,2026-03-18,17,True,1.0
732,41,B+,PLATELET_CONCENTRATE,2026-01-17,15,False,1.0
